"","OP_CODE","SumMaxN","Year","TimeFirstFed","Family","Genus","Species","Scientific","TimeFirstSeen","HasFed","DelayToFeed","Depth","Coral","Habitat","Complexity","Treatment","Gensp","Length","Size_class","Shark_present","MaxN","Small_MaxN","Medium_MaxN","Large_MaxN"
"581","DEH_2_5",19,2004,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",2.21666,0,NA,18,50,"Reef","Medium","arrival","Variola albimarginata",65,"Medium",TRUE,1,1,17,1
"582","DEH_2_5",19,2004,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",2.21666,0,NA,18,50,"Reef","Medium","after","Variola albimarginata",65,"Medium",TRUE,1,1,17,1
"583","DEH_2_5",19,2004,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",21.86667,0,NA,18,50,"Reef","Medium","before ","Lutjanus bohar",90,"Medium",TRUE,1,1,17,1
"584","DEH_2_5",19,2004,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",21.86667,0,NA,18,50,"Reef","Medium","arrival","Lutjanus bohar",90,"Medium",TRUE,1,1,17,1
"585","DEH_2_5",19,2004,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",21.86667,0,NA,18,50,"Reef","Medium","after","Lutjanus bohar",90,"Medium",TRUE,1,1,17,1
"586","DEH_2_5",19,2004,NA,"Serranidae","Cephalopholis","urodeta","Serranidae Cephalopholis urodeta",8.9,0,NA,18,50,"Reef","Medium","before ","Cephalopholis urodeta",28,"Small",TRUE,1,1,17,1
"587","DEH_2_5",19,2004,NA,"Serranidae","Cephalopholis","urodeta","Serranidae Cephalopholis urodeta",8.9,0,NA,18,50,"Reef","Medium","arrival","Cephalopholis urodeta",28,"Small",TRUE,1,1,17,1
"588","DEH_2_5",19,2004,NA,"Serranidae","Cephalopholis","urodeta","Serranidae Cephalopholis urodeta",8.9,0,NA,18,50,"Reef","Medium","after","Cephalopholis urodeta",28,"Small",TRUE,1,1,17,1
"589","DEH_2_6",17,2004,NA,"Serranidae","Cephalopholis","sp1","Serranidae Cephalopholis sp1",11.01667,0,NA,17,90,"Reef","Medium","before","Cephalopholis sp1",NA,NA,TRUE,1,4,11,1
"590","DEH_2_6",17,2004,NA,"Serranidae","Cephalopholis","sp1","Serranidae Cephalopholis sp1",11.01667,0,NA,17,90,"Reef","Medium","arrival","Cephalopholis sp1",NA,NA,TRUE,1,4,11,1
"591","DEH_2_6",17,2004,NA,"Serranidae","Cephalopholis","sp1","Serranidae Cephalopholis sp1",11.01667,0,NA,17,90,"Reef","Medium","after","Cephalopholis sp1",NA,NA,TRUE,1,4,11,1
"592","DEH_2_6",17,2004,NA,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",3.15,0,NA,17,90,"Reef","Medium","before","Lethrinus rubrioperculatus",50,"Medium",TRUE,5,4,11,1
"593","DEH_2_6",17,2004,NA,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",3.15,0,NA,17,90,"Reef","Medium","arrival","Lethrinus rubrioperculatus",50,"Medium",TRUE,5,4,11,1
"594","DEH_2_6",17,2004,NA,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",3.15,0,NA,17,90,"Reef","Medium","after","Lethrinus rubrioperculatus",50,"Medium",TRUE,5,4,11,1
"595","DEH_2_6",17,2004,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",4.91666,0,NA,17,90,"Reef","Medium","before","Lutjanus bohar",90,"Medium",TRUE,1,4,11,1
"596","DEH_2_6",17,2004,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",4.91666,0,NA,17,90,"Reef","Medium","arrival","Lutjanus bohar",90,"Medium",TRUE,1,4,11,1
"597","DEH_2_6",17,2004,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",4.91666,0,NA,17,90,"Reef","Medium","after","Lutjanus bohar",90,"Medium",TRUE,1,4,11,1
"598","DEH_2_6",17,2004,8.86666,"Lutjanidae","Lutjanus","gibbus","Lutjanidae Lutjanus gibbus",6.78333,1,2.08333,17,90,"Reef","Medium","before","Lutjanus gibbus",50,"Medium",TRUE,3,4,11,1
"599","DEH_2_6",17,2004,8.86666,"Lutjanidae","Lutjanus","gibbus","Lutjanidae Lutjanus gibbus",6.78333,1,2.08333,17,90,"Reef","Medium","arrival","Lutjanus gibbus",50,"Medium",TRUE,3,4,11,1
"600","DEH_2_6",17,2004,8.86666,"Lutjanidae","Lutjanus","gibbus","Lutjanidae Lutjanus gibbus",6.78333,1,2.08333,17,90,"Reef","Medium","after","Lutjanus gibbus",50,"Medium",TRUE,3,4,11,1
"601","DEH_2_6",17,2004,53.36666,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",5.01666,1,48.35,17,90,"Reef","Medium","before","Variola albimarginata",65,"Medium",TRUE,2,4,11,1
"602","DEH_2_6",17,2004,53.36666,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",5.01666,1,48.35,17,90,"Reef","Medium","arrival","Variola albimarginata",65,"Medium",TRUE,2,4,11,1
"603","DEH_2_6",17,2004,53.36666,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",5.01666,1,48.35,17,90,"Reef","Medium","after","Variola albimarginata",65,"Medium",TRUE,2,4,11,1
"604","DEH_2_6",17,2004,6.71666,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",6.4,1,0.31666,17,90,"Reef","Medium","before","Triaenodon obesus",213,"Large",TRUE,1,4,11,1
"605","DEH_2_6",17,2004,6.71666,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",6.4,1,0.31666,17,90,"Reef","Medium","arrival","Triaenodon obesus",213,"Large",TRUE,1,4,11,1
"606","DEH_2_6",17,2004,6.71666,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",6.4,1,0.31666,17,90,"Reef","Medium","after","Triaenodon obesus",213,"Large",TRUE,1,4,11,1
"607","DEH_2_6",17,2004,NA,"Serranidae","Cephalopholis","urodeta","Serranidae Cephalopholis urodeta",37.95,0,NA,17,90,"Reef","Medium","before","Cephalopholis urodeta",28,"Small",TRUE,1,4,11,1
"608","DEH_2_6",17,2004,NA,"Serranidae","Cephalopholis","urodeta","Serranidae Cephalopholis urodeta",37.95,0,NA,17,90,"Reef","Medium","arrival","Cephalopholis urodeta",28,"Small",TRUE,1,4,11,1
"609","DEH_2_6",17,2004,NA,"Serranidae","Cephalopholis","urodeta","Serranidae Cephalopholis urodeta",37.95,0,NA,17,90,"Reef","Medium","after","Cephalopholis urodeta",28,"Small",TRUE,1,4,11,1
"610","DEH_2_6",17,2004,NA,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",3.13333,0,NA,17,90,"Reef","Medium","before","Lutjanus decussatus",35,"Small",TRUE,3,4,11,1
"611","DEH_2_6",17,2004,NA,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",3.13333,0,NA,17,90,"Reef","Medium","arrival","Lutjanus decussatus",35,"Small",TRUE,3,4,11,1
"612","DEH_2_6",17,2004,NA,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",3.13333,0,NA,17,90,"Reef","Medium","after","Lutjanus decussatus",35,"Small",TRUE,3,4,11,1
"613","DEH_3_1",11,2004,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",14.31667,0,NA,21,30,"Reef","Medium","before","Lutjanus bohar",90,"Medium",TRUE,1,2,8,1
"614","DEH_3_1",11,2004,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",14.31667,0,NA,21,30,"Reef","Medium","arrival","Lutjanus bohar",90,"Medium",TRUE,1,2,8,1
"615","DEH_3_1",11,2004,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",14.31667,0,NA,21,30,"Reef","Medium","after","Lutjanus bohar",90,"Medium",TRUE,1,2,8,1
"616","DEH_3_1",11,2004,NA,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",30.48333,0,NA,21,30,"Reef","Medium","before","Carcharhinus amblyrhynchos",255,"Large",TRUE,1,2,8,1
"617","DEH_3_1",11,2004,NA,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",30.48333,0,NA,21,30,"Reef","Medium","arrival","Carcharhinus amblyrhynchos",255,"Large",TRUE,1,2,8,1
"618","DEH_3_1",11,2004,NA,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",30.48333,0,NA,21,30,"Reef","Medium","after","Carcharhinus amblyrhynchos",255,"Large",TRUE,1,2,8,1
"619","DEH_3_1",11,2004,30.3,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",5.21666,1,25.08334,21,30,"Reef","Medium","before","Lethrinus rubrioperculatus",50,"Medium",TRUE,4,2,8,1
"620","DEH_3_1",11,2004,30.3,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",5.21666,1,25.08334,21,30,"Reef","Medium","arrival","Lethrinus rubrioperculatus",50,"Medium",TRUE,4,2,8,1
"621","DEH_3_1",11,2004,30.3,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",5.21666,1,25.08334,21,30,"Reef","Medium","after","Lethrinus rubrioperculatus",50,"Medium",TRUE,4,2,8,1
"622","DEH_3_1",11,2004,NA,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",1.38333,0,NA,21,30,"Reef","Medium","before","Lutjanus decussatus",35,"Small",TRUE,2,2,8,1
"623","DEH_3_1",11,2004,NA,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",1.38333,0,NA,21,30,"Reef","Medium","arrival","Lutjanus decussatus",35,"Small",TRUE,2,2,8,1
"624","DEH_3_1",11,2004,NA,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",1.38333,0,NA,21,30,"Reef","Medium","after","Lutjanus decussatus",35,"Small",TRUE,2,2,8,1
"625","DEH_3_1",11,2004,NA,"Lutjanidae","Lutjanus","gibbus","Lutjanidae Lutjanus gibbus",21.58333,0,NA,21,30,"Reef","Medium","before","Lutjanus gibbus",50,"Medium",TRUE,1,2,8,1
"626","DEH_3_1",11,2004,NA,"Lutjanidae","Lutjanus","gibbus","Lutjanidae Lutjanus gibbus",21.58333,0,NA,21,30,"Reef","Medium","arrival","Lutjanus gibbus",50,"Medium",TRUE,1,2,8,1
"627","DEH_3_1",11,2004,NA,"Lutjanidae","Lutjanus","gibbus","Lutjanidae Lutjanus gibbus",21.58333,0,NA,21,30,"Reef","Medium","after","Lutjanus gibbus",50,"Medium",TRUE,1,2,8,1
"628","DEH_3_1",11,2004,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",4.95,0,NA,21,30,"Reef","Medium","before","Variola albimarginata",65,"Medium",TRUE,2,2,8,1
"629","DEH_3_1",11,2004,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",4.95,0,NA,21,30,"Reef","Medium","arrival","Variola albimarginata",65,"Medium",TRUE,2,2,8,1
"630","DEH_3_1",11,2004,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",4.95,0,NA,21,30,"Reef","Medium","after","Variola albimarginata",65,"Medium",TRUE,2,2,8,1
"631","DEH_3_2",10,2004,NA,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",53.43333,0,NA,24,5,"Other","Medium","before","Triaenodon obesus",213,"Large",TRUE,1,0,4,6
"632","DEH_3_2",10,2004,NA,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",53.43333,0,NA,24,5,"Other","Medium","arrival","Triaenodon obesus",213,"Large",TRUE,1,0,4,6
"633","DEH_3_2",10,2004,NA,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",53.43333,0,NA,24,5,"Other","Medium","after","Triaenodon obesus",213,"Large",TRUE,1,0,4,6
"634","DEH_3_2",10,2004,NA,"Lutjanidae","Aphareus","rutilans","Lutjanidae Aphareus rutilans",14.65,0,NA,24,5,"Other","Medium","before","Aphareus rutilans",110,"Large",TRUE,3,0,4,6
"635","DEH_3_2",10,2004,NA,"Lutjanidae","Aphareus","rutilans","Lutjanidae Aphareus rutilans",14.65,0,NA,24,5,"Other","Medium","arrival","Aphareus rutilans",110,"Large",TRUE,3,0,4,6
"636","DEH_3_2",10,2004,NA,"Lutjanidae","Aphareus","rutilans","Lutjanidae Aphareus rutilans",14.65,0,NA,24,5,"Other","Medium","after","Aphareus rutilans",110,"Large",TRUE,3,0,4,6
"637","DEH_3_2",10,2004,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",26.15,0,NA,24,5,"Other","Medium","before","Aprion virescens",112,"Large",TRUE,1,0,4,6
"638","DEH_3_2",10,2004,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",26.15,0,NA,24,5,"Other","Medium","arrival","Aprion virescens",112,"Large",TRUE,1,0,4,6
"639","DEH_3_2",10,2004,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",26.15,0,NA,24,5,"Other","Medium","after","Aprion virescens",112,"Large",TRUE,1,0,4,6
"640","DEH_3_2",10,2004,NA,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",2.4,0,NA,24,5,"Other","Medium","before","Lethrinus rubrioperculatus",50,"Medium",TRUE,4,0,4,6
"641","DEH_3_2",10,2004,NA,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",2.4,0,NA,24,5,"Other","Medium","arrival","Lethrinus rubrioperculatus",50,"Medium",TRUE,4,0,4,6
"642","DEH_3_2",10,2004,NA,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",2.4,0,NA,24,5,"Other","Medium","after","Lethrinus rubrioperculatus",50,"Medium",TRUE,4,0,4,6
"643","DEH_3_2",10,2004,NA,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",16.21667,0,NA,24,5,"Other","Medium","before","Carcharhinus amblyrhynchos",255,"Large",TRUE,1,0,4,6
"644","DEH_3_2",10,2004,NA,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",16.21667,0,NA,24,5,"Other","Medium","arrival","Carcharhinus amblyrhynchos",255,"Large",TRUE,1,0,4,6
"645","DEH_3_2",10,2004,NA,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",16.21667,0,NA,24,5,"Other","Medium","after","Carcharhinus amblyrhynchos",255,"Large",TRUE,1,0,4,6
"646","DEH_3_3",10,2004,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",20.48333,0,NA,23,20,"Reef","Medium","arrival","Aprion virescens",112,"Large",TRUE,1,1,5,4
"647","DEH_3_3",10,2004,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",20.48333,0,NA,23,20,"Reef","Medium","after","Aprion virescens",112,"Large",TRUE,1,1,5,4
"648","DEH_3_3",10,2004,NA,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",14.45,0,NA,23,20,"Reef","Medium","arrival","Caranx melampygus",117,"Large",TRUE,2,1,5,4
"649","DEH_3_3",10,2004,NA,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",14.45,0,NA,23,20,"Reef","Medium","after","Caranx melampygus",117,"Large",TRUE,2,1,5,4
"650","DEH_3_3",10,2004,NA,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",12.25,0,NA,23,20,"Reef","Medium","arrival","Lethrinus rubrioperculatus",50,"Medium",TRUE,4,1,5,4
"651","DEH_3_3",10,2004,NA,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",12.25,0,NA,23,20,"Reef","Medium","after","Lethrinus rubrioperculatus",50,"Medium",TRUE,4,1,5,4
"652","DEH_3_3",10,2004,NA,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",58.9,0,NA,23,20,"Reef","Medium","arrival","Triaenodon obesus",213,"Large",TRUE,1,1,5,4
"653","DEH_3_3",10,2004,NA,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",58.9,0,NA,23,20,"Reef","Medium","after","Triaenodon obesus",213,"Large",TRUE,1,1,5,4
"654","DEH_3_3",10,2004,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",13.66667,0,NA,23,20,"Reef","Medium","arrival","Variola albimarginata",65,"Medium",TRUE,1,1,5,4
"655","DEH_3_3",10,2004,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",13.66667,0,NA,23,20,"Reef","Medium","after","Variola albimarginata",65,"Medium",TRUE,1,1,5,4
"656","DEH_3_3",10,2004,NA,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",12.25,0,NA,23,20,"Reef","Medium","arrival","Lutjanus decussatus",35,"Small",TRUE,1,1,5,4
"657","DEH_3_3",10,2004,NA,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",12.25,0,NA,23,20,"Reef","Medium","after","Lutjanus decussatus",35,"Small",TRUE,1,1,5,4
"658","DEH_3_4",10,2004,NA,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",48.33333,0,NA,19,30,"Reef","High","before","Triaenodon obesus",213,"Large",TRUE,1,4,5,1
"659","DEH_3_4",10,2004,NA,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",48.33333,0,NA,19,30,"Reef","High","arrival","Triaenodon obesus",213,"Large",TRUE,1,4,5,1
"660","DEH_3_4",10,2004,NA,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",48.33333,0,NA,19,30,"Reef","High","after","Triaenodon obesus",213,"Large",TRUE,1,4,5,1
"661","DEH_3_4",10,2004,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",5.66666,0,NA,19,30,"Reef","High","before","Variola albimarginata",65,"Medium",TRUE,1,4,5,1
"662","DEH_3_4",10,2004,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",5.66666,0,NA,19,30,"Reef","High","arrival","Variola albimarginata",65,"Medium",TRUE,1,4,5,1
"663","DEH_3_4",10,2004,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",5.66666,0,NA,19,30,"Reef","High","after","Variola albimarginata",65,"Medium",TRUE,1,4,5,1
"664","DEH_3_4",10,2004,NA,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",2.78333,0,NA,19,30,"Reef","High","before","Lethrinus rubrioperculatus",50,"Medium",TRUE,1,4,5,1
"665","DEH_3_4",10,2004,NA,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",2.78333,0,NA,19,30,"Reef","High","arrival","Lethrinus rubrioperculatus",50,"Medium",TRUE,1,4,5,1
"666","DEH_3_4",10,2004,NA,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",2.78333,0,NA,19,30,"Reef","High","after","Lethrinus rubrioperculatus",50,"Medium",TRUE,1,4,5,1
"667","DEH_3_4",10,2004,NA,"Lethrinidae","Lethrinus","atkinsoni","Lethrinidae Lethrinus atkinsoni",12.85,0,NA,19,30,"Reef","High","before","Lethrinus atkinsoni",50,"Medium",TRUE,1,4,5,1
"668","DEH_3_4",10,2004,NA,"Lethrinidae","Lethrinus","atkinsoni","Lethrinidae Lethrinus atkinsoni",12.85,0,NA,19,30,"Reef","High","arrival","Lethrinus atkinsoni",50,"Medium",TRUE,1,4,5,1
"669","DEH_3_4",10,2004,NA,"Lethrinidae","Lethrinus","atkinsoni","Lethrinidae Lethrinus atkinsoni",12.85,0,NA,19,30,"Reef","High","after","Lethrinus atkinsoni",50,"Medium",TRUE,1,4,5,1
"670","DEH_3_4",10,2004,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",9.76666,0,NA,19,30,"Reef","High","before","Lutjanus bohar",90,"Medium",TRUE,1,4,5,1
"671","DEH_3_4",10,2004,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",9.76666,0,NA,19,30,"Reef","High","arrival","Lutjanus bohar",90,"Medium",TRUE,1,4,5,1
"672","DEH_3_4",10,2004,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",9.76666,0,NA,19,30,"Reef","High","after","Lutjanus bohar",90,"Medium",TRUE,1,4,5,1
"673","DEH_3_4",10,2004,NA,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",6.28333,0,NA,19,30,"Reef","High","before","Lutjanus decussatus",35,"Small",TRUE,1,4,5,1
"674","DEH_3_4",10,2004,NA,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",6.28333,0,NA,19,30,"Reef","High","arrival","Lutjanus decussatus",35,"Small",TRUE,1,4,5,1
"675","DEH_3_4",10,2004,NA,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",6.28333,0,NA,19,30,"Reef","High","after","Lutjanus decussatus",35,"Small",TRUE,1,4,5,1
"676","DEH_3_4",10,2004,NA,"Lutjanidae","Lutjanus","semicinctus","Lutjanidae Lutjanus semicinctus",8.51666,0,NA,19,30,"Reef","High","before","Lutjanus semicinctus",35,"Small",TRUE,1,4,5,1
"677","DEH_3_4",10,2004,NA,"Lutjanidae","Lutjanus","semicinctus","Lutjanidae Lutjanus semicinctus",8.51666,0,NA,19,30,"Reef","High","arrival","Lutjanus semicinctus",35,"Small",TRUE,1,4,5,1
"678","DEH_3_4",10,2004,NA,"Lutjanidae","Lutjanus","semicinctus","Lutjanidae Lutjanus semicinctus",8.51666,0,NA,19,30,"Reef","High","after","Lutjanus semicinctus",35,"Small",TRUE,1,4,5,1
"679","DEH_3_4",10,2004,NA,"Lethrinidae","Monotaxis","grandoculis","Lethrinidae Monotaxis grandoculis",49.58333,0,NA,19,30,"Reef","High","before","Monotaxis grandoculis",60,"Medium",TRUE,1,4,5,1
"680","DEH_3_4",10,2004,NA,"Lethrinidae","Monotaxis","grandoculis","Lethrinidae Monotaxis grandoculis",49.58333,0,NA,19,30,"Reef","High","arrival","Monotaxis grandoculis",60,"Medium",TRUE,1,4,5,1
"681","DEH_3_4",10,2004,NA,"Lethrinidae","Monotaxis","grandoculis","Lethrinidae Monotaxis grandoculis",49.58333,0,NA,19,30,"Reef","High","after","Monotaxis grandoculis",60,"Medium",TRUE,1,4,5,1
"682","DEH_3_4",10,2004,30.9,"Serranidae","Cephalopholis","urodeta","Serranidae Cephalopholis urodeta",4.45,1,26.45,19,30,"Reef","High","before","Cephalopholis urodeta",28,"Small",TRUE,2,4,5,1
"683","DEH_3_4",10,2004,30.9,"Serranidae","Cephalopholis","urodeta","Serranidae Cephalopholis urodeta",4.45,1,26.45,19,30,"Reef","High","arrival","Cephalopholis urodeta",28,"Small",TRUE,2,4,5,1
"684","DEH_3_4",10,2004,30.9,"Serranidae","Cephalopholis","urodeta","Serranidae Cephalopholis urodeta",4.45,1,26.45,19,30,"Reef","High","after","Cephalopholis urodeta",28,"Small",TRUE,2,4,5,1
"685","DEH_3_6",7,2004,NA,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",3.11666,0,NA,NA,NA,NA,NA,NA,"Lethrinus rubrioperculatus",50,"Medium",TRUE,3,0,5,2
"686","DEH_3_6",7,2004,NA,"Lutjanidae","Lutjanus","gibbus","Lutjanidae Lutjanus gibbus",52.01667,0,NA,NA,NA,NA,NA,NA,"Lutjanus gibbus",50,"Medium",TRUE,2,0,5,2
"687","DEH_3_6",7,2004,NA,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",4.1,0,NA,NA,NA,NA,NA,NA,"Triaenodon obesus",213,"Large",TRUE,1,0,5,2
"688","DEH_3_6",7,2004,NA,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",36.36666,0,NA,NA,NA,NA,NA,NA,"Lethrinus olivaceus",100,"Large",TRUE,1,0,5,2
"689","DEH_4_1",5,2004,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",19.35,0,NA,28,0,"Sand","Low","absent","Aprion virescens",112,"Large",TRUE,1,0,4,1
"690","DEH_4_1",5,2004,NA,"Carangidae","Carangoides","ferdau","Carangidae Carangoides ferdau",10.98333,0,NA,28,0,"Sand","Low","absent","Carangoides ferdau",70,"Medium",TRUE,4,0,4,1
"691","DEH_4_2",12,2004,NA,"Lethrinidae","Lethrinus","nebulosus","Lethrinidae Lethrinus nebulosus",45.06667,0,NA,NA,NA,NA,NA,NA,"Lethrinus nebulosus",87,"Medium",TRUE,1,0,8,4
"692","DEH_4_2",12,2004,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",1.65,0,NA,NA,NA,NA,NA,NA,"Aprion virescens",112,"Large",TRUE,1,0,8,4
"693","DEH_4_2",12,2004,NA,"Carangidae","Carangoides","ferdau","Carangidae Carangoides ferdau",3.26666,0,NA,NA,NA,NA,NA,NA,"Carangoides ferdau",70,"Medium",TRUE,1,0,8,4
"694","DEH_4_2",12,2004,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",15.83333,0,NA,NA,NA,NA,NA,NA,"Carangoides orthogrammus",75,"Medium",TRUE,1,0,8,4
"695","DEH_4_2",12,2004,NA,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",7.3,0,NA,NA,NA,NA,NA,NA,"Caranx melampygus",117,"Large",TRUE,3,0,8,4
"696","DEH_4_2",12,2004,58.13334,"Lethrinidae","Lethrinus","amboinensis","Lethrinidae Lethrinus amboinensis",2.8,1,55.33334,NA,NA,NA,NA,NA,"Lethrinus amboinensis",70,"Medium",TRUE,1,0,8,4
"697","DEH_4_2",12,2004,NA,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",4.43333,0,NA,NA,NA,NA,NA,NA,"Lethrinus rubrioperculatus",50,"Medium",TRUE,2,0,8,4
"698","DEH_4_2",12,2004,NA,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",2.15,0,NA,NA,NA,NA,NA,NA,"Gymnocranius grandoculis",80,"Medium",TRUE,2,0,8,4
"699","DEH_4_3",32,2004,17.83333,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",14.7,1,3.13333,NA,NA,NA,NA,NA,"Triaenodon obesus",213,"Large",TRUE,2,2,22,8
