Date,Video,Year,Depth,Coral,Habitat,Complexity,Treatment,Sampling_time/ time_shark_appearance,Shark_reappearance,Family,Genus_species,Genus,Species ,Size_class ,Arrival_time,Departure_time,Total_time_frame,MaxN_species_(standardised_hour),N_frame_total,N_frame_species,"Passing (time, sec)","Feeding (time, sec)","Investigating (time, sec)","Circling (time, sec)",Passing_perc,Feeding_perc,Investigating_perc,Circling_perc,Shake,Bout,Bite,Bite_outside_bag,Chasing,Chased,Stealing,Stolen,Bumping,Bumped,Startle ,Hiding ,Descending,Ascending
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lutjanidae,Lutjanus gibbus,Lutjanus,gibbus,<50,25:52.6,25:59.8,00:07.2,6.839,3,2,4.2,2.4,0.8,0,56.75675676,32.43243243,10.81081081,0,0,2,6,0,0,0,0,0,0,1,0,0,0,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,25:55.6,26:00.0,00:04.4,1.954,3,1,4.4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lutjanidae,Lutjanus gibbus,Lutjanus,gibbus,<50,25:59.2,26:02.8,00:03.6,6.839,3,2,3.6,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lutjanidae,Lutjanus decussatus,Lutjanus,decussatus,<50,25:55.8,26:02.4,00:06.6,1.954,3,1,6.6,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,26:06.2,26:09.0,00:02.8,1.954,1,1,1.6,0,1.2,0,57.14285714,0,42.85714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lutjanidae,Lutjanus gibbus,Lutjanus,gibbus,<50,26:11.2,26:15.6,00:04.4,6.839,4,3,4.4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lutjanidae,Lutjanus gibbus,Lutjanus,gibbus,<50,26:11.4,26:15.0,00:03.6,6.839,4,3,0,0,3.6,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lutjanidae,Lutjanus gibbus,Lutjanus,gibbus,<50,26:30.2,26:34.6,00:04.4,6.839,1,1,1,1,2.4,0,22.72727273,22.72727273,54.54545455,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lutjanidae,Lutjanus gibbus,Lutjanus,gibbus,<50,26:37.8,27:11.6,00:33.8,6.839,5,3,33.8,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lutjanidae,Lutjanus gibbus,Lutjanus,gibbus,<50,26:42.6,26:55.2,00:12.6,6.839,3,2,4.8,0,7.8,0,38.0952381,0,61.9047619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,26:49.8,26:53.0,00:03.2,1.954,3,1,3.2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,26:52.4,27:07.2,00:14.8,1.954,4,2,14.8,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,27:00.0,27:03.0,00:03.0,1.954,4,1,3,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lutjanidae,Lutjanus bohar,Lutjanus ,bohar,50-100,27:01.8,27:09.8,00:08.0,2.931,4,2,8,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lutjanidae,Lutjanus bohar,Lutjanus ,bohar,50-100,27:02.0,27:13.0,00:11.0,2.931,4,2,11,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lutjanidae,Lutjanus gibbus,Lutjanus,gibbus,<50,27:30.4,27:33.4,00:03.0,6.839,3,2,3,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lutjanidae,Lutjanus gibbus,Lutjanus,gibbus,<50,27:29.4,27:49.8,00:20.4,6.839,3,2,20.4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lutjanidae,Lutjanus bohar,Lutjanus ,bohar,50-100,27:35.6,27:46.6,00:11.0,2.931,3,1,11,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lutjanidae,Lutjanus gibbus,Lutjanus,gibbus,<50,27:57.8,28:11.0,00:13.2,6.839,2,1,13.2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lutjanidae,Lutjanus gibbus,Lutjanus,gibbus,<50,28:07.6,28:29.2,00:21.6,6.839,2,2,0,0.8,20.8,0,0,3.703703704,96.2962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,28:11.2,28:17.6,00:06.4,1.954,2,1,6.4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Serranidae,Variola albimarginata,Variola,albimarginata,50-100,28:30.8,28:39.2,00:08.4,0.977,3,1,8.4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,28:33.8,28:40.6,00:06.8,1.954,3,1,3,0,3.8,0,44.11764706,0,55.88235294,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lutjanidae,Lutjanus gibbus,Lutjanus,gibbus,<50,28:37.6,28:41.6,00:04.0,6.839,3,1,4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lutjanidae,Lutjanus decussatus,Lutjanus,decussatus,<50,28:42.0,28:50.4,00:08.4,1.954,3,1,8.4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lutjanidae,Lutjanus gibbus,Lutjanus,gibbus,<50,28:48.8,28:50.0,00:01.2,6.839,3,2,1.2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lutjanidae,Lutjanus gibbus,Lutjanus,gibbus,<50,28:49.6,28:53.4,00:03.8,6.839,3,2,3.8,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lutjanidae,Lutjanus gibbus,Lutjanus,gibbus,<50,28:51.0,28:57.2,00:06.2,6.839,2,2,6.2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lutjanidae,Lutjanus gibbus,Lutjanus,gibbus,<50,29:00.2,29:08.6,00:08.4,6.839,5,5,8.4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lutjanidae,Lutjanus gibbus,Lutjanus,gibbus,<50,29:00.2,29:08.6,00:08.4,6.839,5,5,8.4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_1,2004,14,90,Reef,High,after,24:51.4,1,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,29:47.4,29:51.4,00:04.0,1.954,1,1,0,1.4,2.4,0,0,36.84210526,63.15789474,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lutjanidae,Lutjanus decussatus,Lutjanus,decussatus,<50,03:08.0,03:10.2,00:02.2,2.957,3,1,2.2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,03:08.6,03:10.0,00:01.4,4.929,3,1,1.4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Serranidae,Variola albimarginata,Variola,albimarginata,50-100,03:09.8,03:13.2,00:03.4,1.971,3,1,3.4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,03:18.2,03:19.2,00:01.0,4.929,3,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,03:23.2,03:27.0,00:03.8,4.929,2,2,3.8,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,03:25.6,03:28.6,00:03.0,4.929,2,2,3,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,03:27.2,03:30.8,00:03.6,4.929,2,2,3.6,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lutjanidae,Lutjanus decussatus,Lutjanus,decussatus,<50,03:32.6,03:36.0,00:03.4,2.957,3,1,3.4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,03:34.2,03:35.8,00:01.6,4.929,3,1,1.6,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,03:38.2,03:39.4,00:01.2,4.929,2,1,1.2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lutjanidae,Lutjanus decussatus,Lutjanus,decussatus,<50,03:39.2,03:41.8,00:02.6,2.957,2,1,2.6,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,03:41.8,03:43.6,00:01.8,4.929,2,2,1.8,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,03:42.2,03:46.4,00:04.2,4.929,2,2,4.2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,03:56.0,03:56.6,00:00.6,4.929,1,1,0.6,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,03:57.0,03:59.0,00:02.0,4.929,2,2,2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,03:58.2,04:15.8,00:17.6,4.929,4,3,2.6,0,15,0,14.77272727,0,85.22727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,03:59.4,04:07.8,00:08.4,4.929,4,3,1.2,0,7.2,0,14.28571429,0,85.71428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,04:01.2,04:06.6,00:05.4,4.929,4,3,3,0,2.4,0,55.55555556,0,44.44444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lutjanidae,Lutjanus decussatus,Lutjanus,decussatus,<50,04:04.0,04:08.0,00:04.0,2.957,4,1,4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,04:09.2,04:15.4,00:06.2,4.929,4,3,6.2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lutjanidae,Lutjanus decussatus,Lutjanus,decussatus,<50,04:09.2,04:12.2,00:03.0,2.957,4,1,3,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lutjanidae,Lutjanus decussatus,Lutjanus,decussatus,<50,04:17.0,04:18.0,00:01.0,2.957,1,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,04:18.4,04:19.4,00:01.0,4.929,3,2,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lutjanidae,Lutjanus decussatus,Lutjanus,decussatus,<50,04:18.4,04:19.4,00:01.0,2.957,3,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,04:22.4,04:29.8,00:07.4,4.929,2,1,1.6,0,5.8,0,21.62162162,0,78.37837838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lutjanidae,Lutjanus decussatus,Lutjanus,decussatus,<50,04:24.2,04:29.8,00:05.6,2.957,2,1,5.6,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,04:34.2,04:39.6,00:05.4,4.929,3,1,2.2,0,3.2,0,40.74074074,0,59.25925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lutjanidae,Lutjanus decussatus,Lutjanus,decussatus,<50,04:47.0,04:49.6,00:02.6,2.957,2,1,2.6,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,04:50.2,05:19.0,00:28.8,4.929,4,3,3,0,25.8,0,10.41666667,0,89.58333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,04:50.8,04:54.0,00:03.2,4.929,4,3,0,0,3.2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lutjanidae,Lutjanus decussatus,Lutjanus,decussatus,<50,04:51.2,04:52.6,00:01.4,2.957,4,1,1.4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lutjanidae,Lutjanus bohar,Lutjanus ,bohar,50-100,04:55.2,04:59.8,00:04.6,0.988,5,1,4.6,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,04:54.2,04:59.6,00:05.4,4.929,5,3,4.4,0,1,0,81.48148148,0,18.51851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,04:50.4,05:10.2,00:19.8,4.929,5,4,0,0,19.8,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Serranidae,Cephalopholis urodeta,Cephalopholis,urodeta,<50,04:59.2,05:10.6,00:11.4,0.986,5,1,2.8,0,8.6,0,24.56140351,0,75.43859649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,05:11.2,05:13.4,00:02.2,4.929,4,3,0,0,2.2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lutjanidae,Lutjanus decussatus,Lutjanus,decussatus,<50,05:09.6,05:15.6,00:06.0,2.957,4,1,3.6,0,2.4,0,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,05:18.8,05:21.8,00:03.0,4.929,2,1,0,0,3,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,05:23.6,05:33.0,00:09.4,4.929,4,4,1.6,0,7.8,0,17.0212766,0,82.9787234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,05:32.8,05:41.6,00:08.8,4.929,6,5,0,0,8.8,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,05:36.8,05:43.2,00:06.4,4.929,6,5,1.6,0,4.8,0,25,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,05:48.8,05:52.4,00:03.6,4.929,4,3,3.6,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lutjanidae,Lutjanus decussatus,Lutjanus,decussatus,<50,05:49.2,05:53.6,00:04.4,2.957,4,1,4.4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,05:57.0,06:00.2,00:03.2,4.929,4,3,0,0,3.2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lutjanidae,Lutjanus decussatus,Lutjanus,decussatus,<50,05:55.6,05:59.2,00:03.6,2.957,4,1,0,0,3.6,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,06:03.4,06:05.8,00:02.4,4.929,2,2,2.4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,06:05.2,06:11.2,00:06.0,4.929,2,2,3,0,3,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,arrival,06:24.4,27,Carcharhinidae,Triaenodon obesus,Trianeodon,obesus,shark ,06:24.4,06:28.0,00:03.6,0.986,2,1,3.6,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,after,06:24.4,27,Serranidae,Variola albimarginata,Variola,albimarginata,50-100,06:25.8,06:33.4,00:07.6,1.971,3,1,3,0,4.6,0,39.47368421,0,60.52631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,after,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,06:29.8,06:40.6,00:10.8,4.929,4,3,1.6,0,9.2,0,14.81481481,0,85.18518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lutjanidae,Lutjanus bohar,Lutjanus ,bohar,50-100,06:36.2,06:40.4,00:04.2,0.988,4,1,4.2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,arrival,06:24.4,27,Carcharhinidae,Triaenodon obesus,Trianeodon,obesus,shark ,06:38.6,06:49.8,00:11.2,0.986,4,1,8.8,2.4,0,0,78.57142857,21.42857143,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,after,06:24.4,27,Serranidae,Variola albimarginata,Variola,albimarginata,50-100,06:42.4,06:48.2,00:05.8,1.971,5,1,3,0,2.8,0,51.72413793,0,48.27586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,after,06:24.4,27,Lutjanidae,Lutjanus gibbus,Lutjanus,gibbus,<50,06:46.6,06:47.6,00:01.0,2.957,5,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,06:46.0,06:51.4,00:05.4,4.929,5,3,5.4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,arrival,06:24.4,27,Carcharhinidae,Triaenodon obesus,Trianeodon,obesus,shark ,06:50.4,06:52.6,00:02.2,0.986,5,1,2.2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,after,06:24.4,27,Lutjanidae,Lutjanus decussatus,Lutjanus,decussatus,<50,06:52.8,06:53.8,00:01.0,2.957,5,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,after,06:24.4,27,Lutjanidae,Lutjanus gibbus,Lutjanus,gibbus,<50,06:53.4,06:57.2,00:03.8,2.957,5,1,3.8,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,before,06:24.4,27,Serranidae,Variola albimarginata,Variola,albimarginata,50-100,06:51.4,07:33.4,00:42.0,1.971,5,1,0,0,42,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_6,2004,17,90,Reef,Medium,arrival,06:24.4,27,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,06:52.0,06:54.2,00:02.2,4.929,5,3,0,0,2.2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
